company_id,company_name,sector,rule_id,type,triggered,confidence_pct,eligible_after_threshold,reason,latest_roe,latest_roce,latest_debt_to_equity,latest_interest_coverage,latest_free_cash_flow,latest_revenue,latest_net_profit,latest_opm,latest_eps,latest_dividend_yield,latest_total_assets,latest_borrowings,latest_net_debt,latest_ebitda,trailing_revenue_cagar,trailing_profit_cagr,trailing_eps_cagr,history_years_count,history_roe_len,history_fcf_len,history_opm_len,history_revenue_len
MARUTI,Maruti Suzuki India Ltd,,CON_09,con,False,0.0,False,No 3-year consecutive EPS decline.,8591.08,16.32,0.76,97.01,,141858.0,13488.0,13.0,429.0,,115304.0,119.0,-57177.0,23882.0,10.4,15.57,15.16,12,12,12,12,12
MARUTI,Maruti Suzuki India Ltd,,CON_10,con,False,0.0,False,ROCE = 16.3% (>= 10%),8591.08,16.32,0.76,97.01,,141858.0,13488.0,13.0,429.0,,115304.0,119.0,-57177.0,23882.0,10.4,15.57,15.16,12,12,12,12,12
MARUTI,Maruti Suzuki India Ltd,,CON_11,con,False,0.0,False,Net Debt/EBITDA = -2.39x (<= 3x),8591.08,16.32,0.76,97.01,,141858.0,13488.0,13.0,429.0,,115304.0,119.0,-57177.0,23882.0,10.4,15.57,15.16,12,12,12,12,12
MARUTI,Maruti Suzuki India Ltd,,CON_12,con,False,0.0,False,Revenue CAGR 5yr = 10.4% (>= 5%),8591.08,16.32,0.76,97.01,,141858.0,13488.0,13.0,429.0,,115304.0,119.0,-57177.0,23882.0,10.4,15.57,15.16,12,12,12,12,12
PNB,Punjab National Bank,,PRO_01,pro,True,83.0,True,ROE > 20% for 5 consecutive years; avg ROE=1943.0%,3521.92,,211.6,,,109065.0,9157.0,,8.0,,72371.0,55017.0,50672.0,,8.62,9.26,-6.19,12,12,12,12,12
PNB,Punjab National Bank,,PRO_02,pro,False,0.0,False,No FCF history available,3521.92,,211.6,,,109065.0,9157.0,,8.0,,72371.0,55017.0,50672.0,,8.62,9.26,-6.19,12,12,12,12,12
PNB,Punjab National Bank,,PRO_03,pro,False,0.0,False,D/E = 211.6000 (not debt-free),3521.92,,211.6,,,109065.0,9157.0,,8.0,,72371.0,55017.0,50672.0,,8.62,9.26,-6.19,12,12,12,12,12
PNB,Punjab National Bank,,PRO_04,pro,False,0.0,False,Revenue CAGR 5yr = 8.6% (<= 15%),3521.92,,211.6,,,109065.0,9157.0,,8.0,,72371.0,55017.0,50672.0,,8.62,9.26,-6.19,12,12,12,12,12
PNB,Punjab National Bank,,PRO_05,pro,False,0.0,False,OPM unavailable,3521.92,,211.6,,,109065.0,9157.0,,8.0,,72371.0,55017.0,50672.0,,8.62,9.26,-6.19,12,12,12,12,12
PNB,Punjab National Bank,,PRO_06,pro,False,0.0,False,PAT CAGR 5yr = 9.3% (<= 20%),3521.92,,211.6,,,109065.0,9157.0,,8.0,,72371.0,55017.0,50672.0,,8.62,9.26,-6.19,12,12,12,12,12
PNB,Punjab National Bank,,PRO_07,pro,False,0.0,False,ICR unavailable and company is not debt-free,3521.92,,211.6,,,109065.0,9157.0,,8.0,,72371.0,55017.0,50672.0,,8.62,9.26,-6.19,12,12,12,12,12
PNB,Punjab National Bank,,PRO_08,pro,False,0.0,False,dividend yield = 1.2% (<= 2%); FCF unavailable,3521.92,,211.6,,,109065.0,9157.0,,8.0,,72371.0,55017.0,50672.0,,8.62,9.26,-6.19,12,12,12,12,12
PNB,Punjab National Bank,,PRO_09,pro,False,0.0,False,EPS CAGR 5yr = -6.2% (<= 15%),3521.92,,211.6,,,109065.0,9157.0,,8.0,,72371.0,55017.0,50672.0,,8.62,9.26,-6.19,12,12,12,12,12
PNB,Punjab National Bank,,PRO_10,pro,False,0.0,False,ROE not improving for 3 consecutive years,3521.92,,211.6,,,109065.0,9157.0,,8.0,,72371.0,55017.0,50672.0,,8.62,9.26,-6.19,12,12,12,12,12
PNB,Punjab National Bank,,PRO_11,pro,False,0.0,False,Revenue CAGR (8.6%) <= PAT CAGR (9.3%),3521.92,,211.6,,,109065.0,9157.0,,8.0,,72371.0,55017.0,50672.0,,8.62,9.26,-6.19,12,12,12,12,12
PNB,Punjab National Bank,,PRO_12,pro,False,0.0,False,borrowings not declining,3521.92,,211.6,,,109065.0,9157.0,,8.0,,72371.0,55017.0,50672.0,,8.62,9.26,-6.19,12,12,12,12,12
PNB,Punjab National Bank,,CON_01,con,False,0.0,False,Company is in a financial sector.,3521.92,,211.6,,,109065.0,9157.0,,8.0,,72371.0,55017.0,50672.0,,8.62,9.26,-6.19,12,12,12,12,12
PNB,Punjab National Bank,,CON_02,con,False,0.0,False,No 3-year consecutive negative FCF streak.,3521.92,,211.6,,,109065.0,9157.0,,8.0,,72371.0,55017.0,50672.0,,8.62,9.26,-6.19,12,12,12,12,12
PNB,Punjab National Bank,,CON_03,con,False,0.0,False,No 3-year consecutive OPM decline.,3521.92,,211.6,,,109065.0,9157.0,,8.0,,72371.0,55017.0,50672.0,,8.62,9.26,-6.19,12,12,12,12,12
PNB,Punjab National Bank,,CON_04,con,False,0.0,False,"Latest Net Profit = 9,157 (>= 0)",3521.92,,211.6,,,109065.0,9157.0,,8.0,,72371.0,55017.0,50672.0,,8.62,9.26,-6.19,12,12,12,12,12
PNB,Punjab National Bank,,CON_05,con,False,0.0,False,No 2-year consecutive revenue decline.,3521.92,,211.6,,,109065.0,9157.0,,8.0,,72371.0,55017.0,50672.0,,8.62,9.26,-6.19,12,12,12,12,12
PNB,Punjab National Bank,,CON_06,con,False,0.0,False,Latest ICR unavailable.,3521.92,,211.6,,,109065.0,9157.0,,8.0,,72371.0,55017.0,50672.0,,8.62,9.26,-6.19,12,12,12,12,12
PNB,Punjab National Bank,,CON_07,con,False,0.0,False,Dividend Payout = 18.0% (<= 100%),3521.92,,211.6,,,109065.0,9157.0,,8.0,,72371.0,55017.0,50672.0,,8.62,9.26,-6.19,12,12,12,12,12
PNB,Punjab National Bank,,CON_08,con,False,0.0,False,No 3-year consecutive D/E rise.,3521.92,,211.6,,,109065.0,9157.0,,8.0,,72371.0,55017.0,50672.0,,8.62,9.26,-6.19,12,12,12,12,12
PNB,Punjab National Bank,,CON_09,con,False,0.0,False,No 3-year consecutive EPS decline.,3521.92,,211.6,,,109065.0,9157.0,,8.0,,72371.0,55017.0,50672.0,,8.62,9.26,-6.19,12,12,12,12,12
PNB,Punjab National Bank,,CON_10,con,False,0.0,False,Latest ROCE unavailable.,3521.92,,211.6,,,109065.0,9157.0,,8.0,,72371.0,55017.0,50672.0,,8.62,9.26,-6.19,12,12,12,12,12
PNB,Punjab National Bank,,CON_11,con,False,0.0,False,Net Debt or EBITDA unavailable.,3521.92,,211.6,,,109065.0,9157.0,,8.0,,72371.0,55017.0,50672.0,,8.62,9.26,-6.19,12,12,12,12,12
PNB,Punjab National Bank,,CON_12,con,False,0.0,False,Revenue CAGR 5yr = 8.6% (>= 5%),3521.92,,211.6,,,109065.0,9157.0,,8.0,,72371.0,55017.0,50672.0,,8.62,9.26,-6.19,12,12,12,12,12
SBIN,State Bank of India,,PRO_01,pro,False,0.0,False,"Insufficient ROE history (0 valid years, need >= 3)",,,,,,439189.0,69543.0,-14.0,75.0,,,,,-56448.0,8.95,12.28,9.82,12,12,12,12,12
SBIN,State Bank of India,,PRO_02,pro,False,0.0,False,No FCF history available,,,,,,439189.0,69543.0,-14.0,75.0,,,,,-56448.0,8.95,12.28,9.82,12,12,12,12,12
SBIN,State Bank of India,,PRO_03,pro,False,0.0,False,Latest D/E unavailable (not treated as debt-free),,,,,,439189.0,69543.0,-14.0,75.0,,,,,-56448.0,8.95,12.28,9.82,12,12,12,12,12
SBIN,State Bank of India,,PRO_04,pro,False,0.0,False,Revenue CAGR 5yr = 8.9% (<= 15%),,,,,,439189.0,69543.0,-14.0,75.0,,,,,-56448.0,8.95,12.28,9.82,12,12,12,12,12
SBIN,State Bank of India,,PRO_05,pro,False,0.0,False,OPM = -14.0% (<= 25%),,,,,,439189.0,69543.0,-14.0,75.0,,,,,-56448.0,8.95,12.28,9.82,12,12,12,12,12
SBIN,State Bank of India,,PRO_06,pro,False,0.0,False,PAT CAGR 5yr = 12.3% (<= 20%),,,,,,439189.0,69543.0,-14.0,75.0,,,,,-56448.0,8.95,12.28,9.82,12,12,12,12,12
SBIN,State Bank of India,,PRO_07,pro,False,0.0,False,ICR unavailable and company is not debt-free,,,,,,439189.0,69543.0,-14.0,75.0,,,,,-56448.0,8.95,12.28,9.82,12,12,12,12,12
SBIN,State Bank of India,,PRO_08,pro,False,0.0,False,dividend yield = 1.6% (<= 2%); FCF unavailable,,,,,,439189.0,69543.0,-14.0,75.0,,,,,-56448.0,8.95,12.28,9.82,12,12,12,12,12
SBIN,State Bank of India,,PRO_09,pro,False,0.0,False,EPS CAGR 5yr = 9.8% (<= 15%),,,,,,439189.0,69543.0,-14.0,75.0,,,,,-56448.0,8.95,12.28,9.82,12,12,12,12,12
SBIN,State Bank of India,,PRO_10,pro,False,0.0,False,"Insufficient ROE history (0 valid years, need >= 4 for 3 YoY steps)",,,,,,439189.0,69543.0,-14.0,75.0,,,,,-56448.0,8.95,12.28,9.82,12,12,12,12,12
SBIN,State Bank of India,,PRO_11,pro,False,0.0,False,Revenue CAGR (8.9%) <= PAT CAGR (12.3%),,,,,,439189.0,69543.0,-14.0,75.0,,,,,-56448.0,8.95,12.28,9.82,12,12,12,12,12
SBIN,State Bank of India,,PRO_12,pro,False,0.0,False,"Insufficient history (assets=0, borrowings=0, need >= 3 each)",,,,,,439189.0,69543.0,-14.0,75.0,,,,,-56448.0,8.95,12.28,9.82,12,12,12,12,12
SBIN,State Bank of India,,CON_01,con,False,0.0,False,Company is in a financial sector.,,,,,,439189.0,69543.0,-14.0,75.0,,,,,-56448.0,8.95,12.28,9.82,12,12,12,12,12
SBIN,State Bank of India,,CON_02,con,False,0.0,False,No 3-year consecutive negative FCF streak.,,,,,,439189.0,69543.0,-14.0,75.0,,,,,-56448.0,8.95,12.28,9.82,12,12,12,12,12
SBIN,State Bank of India,,CON_03,con,False,0.0,False,No 3-year consecutive OPM decline.,,,,,,439189.0,69543.0,-14.0,75.0,,,,,-56448.0,8.95,12.28,9.82,12,12,12,12,12
SBIN,State Bank of India,,CON_04,con,False,0.0,False,"Latest Net Profit = 69,543 (>= 0)",,,,,,439189.0,69543.0,-14.0,75.0,,,,,-56448.0,8.95,12.28,9.82,12,12,12,12,12
SBIN,State Bank of India,,CON_05,con,False,0.0,False,No 2-year consecutive revenue decline.,,,,,,439189.0,69543.0,-14.0,75.0,,,,,-56448.0,8.95,12.28,9.82,12,12,12,12,12
SBIN,State Bank of India,,CON_06,con,False,0.0,False,Latest ICR unavailable.,,,,,,439189.0,69543.0,-14.0,75.0,,,,,-56448.0,8.95,12.28,9.82,12,12,12,12,12
SBIN,State Bank of India,,CON_07,con,False,0.0,False,Dividend Payout = 18.0% (<= 100%),,,,,,439189.0,69543.0,-14.0,75.0,,,,,-56448.0,8.95,12.28,9.82,12,12,12,12,12
SBIN,State Bank of India,,CON_08,con,False,0.0,False,Insufficient D/E history (0 years).,,,,,,439189.0,69543.0,-14.0,75.0,,,,,-56448.0,8.95,12.28,9.82,12,12,12,12,12
SBIN,State Bank of India,,CON_09,con,False,0.0,False,No 3-year consecutive EPS decline.,,,,,,439189.0,69543.0,-14.0,75.0,,,,,-56448.0,8.95,12.28,9.82,12,12,12,12,12
SBIN,State Bank of India,,CON_10,con,False,0.0,False,Latest ROCE unavailable.,,,,,,439189.0,69543.0,-14.0,75.0,,,,,-56448.0,8.95,12.28,9.82,12,12,12,12,12
SBIN,State Bank of India,,CON_11,con,False,0.0,False,Net Debt or EBITDA unavailable.,,,,,,439189.0,69543.0,-14.0,75.0,,,,,-56448.0,8.95,12.28,9.82,12,12,12,12,12
SBIN,State Bank of India,,CON_12,con,False,0.0,False,Revenue CAGR 5yr = 8.9% (>= 5%),,,,,,439189.0,69543.0,-14.0,75.0,,,,,-56448.0,8.95,12.28,9.82,12,12,12,12,12
ULTRACEMCO,UltraTech Cement,,PRO_01,pro,False,0.0,False,ROE > 20% for only 0 consecutive year(s) (need >= 3),11.63,,0.1893,,,70908.0,7004.0,18.0,243.0,,100797.0,11403.0,3154.0,16114.0,,,,12,12,12,12,12
ULTRACEMCO,UltraTech Cement,,PRO_02,pro,False,0.0,False,No FCF history available,11.63,,0.1893,,,70908.0,7004.0,18.0,243.0,,100797.0,11403.0,3154.0,16114.0,,,,12,12,12,12,12
ULTRACEMCO,UltraTech Cement,,PRO_03,pro,False,0.0,False,D/E = 0.1893 (not debt-free),11.63,,0.1893,,,70908.0,7004.0,18.0,243.0,,100797.0,11403.0,3154.0,16114.0,,,,12,12,12,12,12
ULTRACEMCO,UltraTech Cement,,PRO_04,pro,False,0.0,False,Revenue CAGR 5yr = 11.9% (<= 15%),11.63,,0.1893,,,70908.0,7004.0,18.0,243.0,,100797.0,11403.0,3154.0,16114.0,,,,12,12,12,12,12
ULTRACEMCO,UltraTech Cement,,PRO_05,pro,False,0.0,False,OPM = 18.0% (<= 25%),11.63,,0.1893,,,70908.0,7004.0,18.0,243.0,,100797.0,11403.0,3154.0,16114.0,,,,12,12,12,12,12
ULTRACEMCO,UltraTech Cement,,PRO_06,pro,False,0.0,False,PAT CAGR 5yr = 9.1% (<= 20%),11.63,,0.1893,,,70908.0,7004.0,18.0,243.0,,100797.0,11403.0,3154.0,16114.0,,,,12,12,12,12,12
ULTRACEMCO,UltraTech Cement,,PRO_07,pro,False,0.0,False,ICR unavailable and company is not debt-free,11.63,,0.1893,,,70908.0,7004.0,18.0,243.0,,100797.0,11403.0,3154.0,16114.0,,,,12,12,12,12,12
ULTRACEMCO,UltraTech Cement,,PRO_08,pro,False,0.0,False,Dividend yield unavailable,11.63,,0.1893,,,70908.0,7004.0,18.0,243.0,,100797.0,11403.0,3154.0,16114.0,,,,12,12,12,12,12
ULTRACEMCO,UltraTech Cement,,PRO_09,pro,False,0.0,False,EPS CAGR 5yr = 8.6% (<= 15%),11.63,,0.1893,,,70908.0,7004.0,18.0,243.0,,100797.0,11403.0,3154.0,16114.0,,,,12,12,12,12,12
ULTRACEMCO,UltraTech Cement,,PRO_10,pro,False,0.0,False,ROE not improving for 3 consecutive years,11.63,,0.1893,,,70908.0,7004.0,18.0,243.0,,100797.0,11403.0,3154.0,16114.0,,,,12,12,12,12,12
ULTRACEMCO,UltraTech Cement,,PRO_11,pro,False,0.0,False,"Revenue CAGR, PAT CAGR unavailable",11.63,,0.1893,,,70908.0,7004.0,18.0,243.0,,100797.0,11403.0,3154.0,16114.0,,,,12,12,12,12,12
ULTRACEMCO,UltraTech Cement,,PRO_12,pro,False,0.0,False,borrowings not declining,11.63,,0.1893,,,70908.0,7004.0,18.0,243.0,,100797.0,11403.0,3154.0,16114.0,,,,12,12,12,12,12
ULTRACEMCO,UltraTech Cement,,CON_01,con,False,0.0,False,D/E = 0.19 (<= 2.0),11.63,,0.1893,,,70908.0,7004.0,18.0,243.0,,100797.0,11403.0,3154.0,16114.0,,,,12,12,12,12,12
ULTRACEMCO,UltraTech Cement,,CON_02,con,False,0.0,False,No 3-year consecutive negative FCF streak.,11.63,,0.1893,,,70908.0,7004.0,18.0,243.0,,100797.0,11403.0,3154.0,16114.0,,,,12,12,12,12,12
ULTRACEMCO,UltraTech Cement,,CON_03,con,False,0.0,False,No 3-year consecutive OPM decline.,11.63,,0.1893,,,70908.0,7004.0,18.0,243.0,,100797.0,11403.0,3154.0,16114.0,,,,12,12,12,12,12
ULTRACEMCO,UltraTech Cement,,CON_04,con,False,0.0,False,"Latest Net Profit = 7,004 (>= 0)",11.63,,0.1893,,,70908.0,7004.0,18.0,243.0,,100797.0,11403.0,3154.0,16114.0,,,,12,12,12,12,12
ULTRACEMCO,UltraTech Cement,,CON_05,con,False,0.0,False,No 2-year consecutive revenue decline.,11.63,,0.1893,,,70908.0,7004.0,18.0,243.0,,100797.0,11403.0,3154.0,16114.0,,,,12,12,12,12,12
ULTRACEMCO,UltraTech Cement,,CON_06,con,False,0.0,False,Latest ICR unavailable.,11.63,,0.1893,,,70908.0,7004.0,18.0,243.0,,100797.0,11403.0,3154.0,16114.0,,,,12,12,12,12,12
ULTRACEMCO,UltraTech Cement,,CON_07,con,False,0.0,False,Dividend Payout = 29.0% (<= 100%),11.63,,0.1893,,,70908.0,7004.0,18.0,243.0,,100797.0,11403.0,3154.0,16114.0,,,,12,12,12,12,12
ULTRACEMCO,UltraTech Cement,,CON_08,con,False,0.0,False,No 3-year consecutive D/E rise.,11.63,,0.1893,,,70908.0,7004.0,18.0,243.0,,100797.0,11403.0,3154.0,16114.0,,,,12,12,12,12,12
ULTRACEMCO,UltraTech Cement,,CON_09,con,False,0.0,False,No 3-year consecutive EPS decline.,11.63,,0.1893,,,70908.0,7004.0,18.0,243.0,,100797.0,11403.0,3154.0,16114.0,,,,12,12,12,12,12
ULTRACEMCO,UltraTech Cement,,CON_10,con,False,0.0,False,Latest ROCE unavailable.,11.63,,0.1893,,,70908.0,7004.0,18.0,243.0,,100797.0,11403.0,3154.0,16114.0,,,,12,12,12,12,12
ULTRACEMCO,UltraTech Cement,,CON_11,con,False,0.0,False,Net Debt/EBITDA = 0.20x (<= 3x),11.63,,0.1893,,,70908.0,7004.0,18.0,243.0,,100797.0,11403.0,3154.0,16114.0,,,,12,12,12,12,12
ULTRACEMCO,UltraTech Cement,,CON_12,con,False,0.0,False,5-year Revenue CAGR unavailable.,11.63,,0.1893,,,70908.0,7004.0,18.0,243.0,,100797.0,11403.0,3154.0,16114.0,,,,12,12,12,12,12
UNIONBANK,Union Bank of India,,PRO_01,pro,False,0.0,False,ROE > 20% for only 0 consecutive year(s) (need >= 3),14.14,,12.8237,,,100376.0,13797.0,5.0,18.0,,1401996.0,1251568.0,907615.0,5485.0,,,,12,12,12,12,12
UNIONBANK,Union Bank of India,,PRO_02,pro,False,0.0,False,No FCF history available,14.14,,12.8237,,,100376.0,13797.0,5.0,18.0,,1401996.0,1251568.0,907615.0,5485.0,,,,12,12,12,12,12
UNIONBANK,Union Bank of India,,PRO_03,pro,False,0.0,False,D/E = 12.8237 (not debt-free),14.14,,12.8237,,,100376.0,13797.0,5.0,18.0,,1401996.0,1251568.0,907615.0,5485.0,,,,12,12,12,12,12
UNIONBANK,Union Bank of India,,PRO_04,pro,False,0.0,False,Revenue CAGR 5yr = 13.4% (<= 15%),14.14,,12.8237,,,100376.0,13797.0,5.0,18.0,,1401996.0,1251568.0,907615.0,5485.0,,,,12,12,12,12,12
UNIONBANK,Union Bank of India,,PRO_05,pro,False,0.0,False,OPM = 5.0% (<= 25%),14.14,,12.8237,,,100376.0,13797.0,5.0,18.0,,1401996.0,1251568.0,907615.0,5485.0,,,,12,12,12,12,12
UNIONBANK,Union Bank of India,,PRO_06,pro,False,0.0,False,PAT CAGR 5yr = 18.4% (<= 20%),14.14,,12.8237,,,100376.0,13797.0,5.0,18.0,,1401996.0,1251568.0,907615.0,5485.0,,,,12,12,12,12,12
UNIONBANK,Union Bank of India,,PRO_07,pro,False,0.0,False,ICR unavailable and company is not debt-free,14.14,,12.8237,,,100376.0,13797.0,5.0,18.0,,1401996.0,1251568.0,907615.0,5485.0,,,,12,12,12,12,12
UNIONBANK,Union Bank of India,,PRO_08,pro,False,0.0,False,Dividend yield unavailable,14.14,,12.8237,,,100376.0,13797.0,5.0,18.0,,1401996.0,1251568.0,907615.0,5485.0,,,,12,12,12,12,12
UNIONBANK,Union Bank of India,,PRO_09,pro,False,0.0,False,EPS CAGR 5yr = -6.1% (<= 15%),14.14,,12.8237,,,100376.0,13797.0,5.0,18.0,,1401996.0,1251568.0,907615.0,5485.0,,,,12,12,12,12,12
UNIONBANK,Union Bank of India,,PRO_10,pro,True,79.44,True,ROE improved from 4.4% to 14.1% over 3 consecutive YoY steps,14.14,,12.8237,,,100376.0,13797.0,5.0,18.0,,1401996.0,1251568.0,907615.0,5485.0,,,,12,12,12,12,12
UNIONBANK,Union Bank of India,,PRO_11,pro,False,0.0,False,"Revenue CAGR, PAT CAGR unavailable",14.14,,12.8237,,,100376.0,13797.0,5.0,18.0,,1401996.0,1251568.0,907615.0,5485.0,,,,12,12,12,12,12
UNIONBANK,Union Bank of India,,PRO_12,pro,False,0.0,False,borrowings not declining,14.14,,12.8237,,,100376.0,13797.0,5.0,18.0,,1401996.0,1251568.0,907615.0,5485.0,,,,12,12,12,12,12
UNIONBANK,Union Bank of India,,CON_01,con,True,95.0,True,D/E = 12.82 (> 2.0),14.14,,12.8237,,,100376.0,13797.0,5.0,18.0,,1401996.0,1251568.0,907615.0,5485.0,,,,12,12,12,12,12
UNIONBANK,Union Bank of India,,CON_02,con,False,0.0,False,No 3-year consecutive negative FCF streak.,14.14,,12.8237,,,100376.0,13797.0,5.0,18.0,,1401996.0,1251568.0,907615.0,5485.0,,,,12,12,12,12,12
UNIONBANK,Union Bank of India,,CON_03,con,False,0.0,False,No 3-year consecutive OPM decline.,14.14,,12.8237,,,100376.0,13797.0,5.0,18.0,,1401996.0,1251568.0,907615.0,5485.0,,,,12,12,12,12,12
UNIONBANK,Union Bank of India,,CON_04,con,False,0.0,False,"Latest Net Profit = 13,797 (>= 0)",14.14,,12.8237,,,100376.0,13797.0,5.0,18.0,,1401996.0,1251568.0,907615.0,5485.0,,,,12,12,12,12,12
UNIONBANK,Union Bank of India,,CON_05,con,False,0.0,False,No 2-year consecutive revenue decline.,14.14,,12.8237,,,100376.0,13797.0,5.0,18.0,,1401996.0,1251568.0,907615.0,5485.0,,,,12,12,12,12,12
UNIONBANK,Union Bank of India,,CON_06,con,False,0.0,False,Latest ICR unavailable.,14.14,,12.8237,,,100376.0,13797.0,5.0,18.0,,1401996.0,1251568.0,907615.0,5485.0,,,,12,12,12,12,12
UNIONBANK,Union Bank of India,,CON_07,con,False,0.0,False,Dividend Payout = 20.0% (<= 100%),14.14,,12.8237,,,100376.0,13797.0,5.0,18.0,,1401996.0,1251568.0,907615.0,5485.0,,,,12,12,12,12,12
UNIONBANK,Union Bank of India,,CON_08,con,False,0.0,False,No 3-year consecutive D/E rise.,14.14,,12.8237,,,100376.0,13797.0,5.0,18.0,,1401996.0,1251568.0,907615.0,5485.0,,,,12,12,12,12,12
UNIONBANK,Union Bank of India,,CON_09,con,False,0.0,False,No 3-year consecutive EPS decline.,14.14,,12.8237,,,100376.0,13797.0,5.0,18.0,,1401996.0,1251568.0,907615.0,5485.0,,,,12,12,12,12,12
UNIONBANK,Union Bank of India,,CON_10,con,False,0.0,False,Latest ROCE unavailable.,14.14,,12.8237,,,100376.0,13797.0,5.0,18.0,,1401996.0,1251568.0,907615.0,5485.0,,,,12,12,12,12,12
UNIONBANK,Union Bank of India,,CON_11,con,True,95.0,True,Net Debt/EBITDA = 165.47x (> 3x),14.14,,12.8237,,,100376.0,13797.0,5.0,18.0,,1401996.0,1251568.0,907615.0,5485.0,,,,12,12,12,12,12
UNIONBANK,Union Bank of India,,CON_12,con,False,0.0,False,5-year Revenue CAGR unavailable.,14.14,,12.8237,,,100376.0,13797.0,5.0,18.0,,1401996.0,1251568.0,907615.0,5485.0,,,,12,12,12,12,12
